product,shippeddate,squareftcost,QTYTotal,VALTotal,productcode,productname,squareft,source,month,year,price,QTYScrap,VALScrap,QTYScrapDamaged,VALScrapDamaged,QTYScrapExistingCurrent,VALScrapExistingCurrent,QTYScrapOther,VALScrapOther,QTYScrapReturns,VALScrapReturns,QTYScrapStock,VALScrapStock,QTYDamage,VALDamage,QTYItemOrder,VALItemOrder,QTYKeepActive,VALKeepActive,QTYMakeInactiveObsolete,VALMakeInactiveObsolete,QTYOther,VALOther,QTYStock,VALStock
"1 Set of 8 Graphics in Frames (SF19L-4)",01may2019,402.325,,,"SF19L-4","1 Set of 8 Graphics in Frames",638.61111,"sealy",5,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"1 Set of 8 Graphics in Frames (SF19L-4)",01jun2019,412.9125,,,"SF19L-4","1 Set of 8 Graphics in Frames",655.41667,"Sealy",6,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"1 Set of 8 Graphics in Frames (SF19L-4)",01jul2019,410.025,,,"SF19L-4","1 Set of 8 Graphics in Frames",650.83333,"Sealy",7,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"1 Set of 8 Graphics in Frames (SF19L-4)",01aug2019,365.75,,,"SF19L-4","1 Set of 8 Graphics in Frames",580.55556,"Sealy",8,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"1 Set of 8 Graphics in Frames (SF19L-4)",01sep2019,365.75,,,"SF19L-4","1 Set of 8 Graphics in Frames",580.55556,"Sealy",9,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"1 Set of 8 Graphics in Frames (SF19L-4)",01oct2019,346.5,,,"SF19L-4","1 Set of 8 Graphics in Frames",550,"Sealy",10,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"1 Set of 8 Graphics in Frames (SF19L-4)",01nov2019,346.5,,,"SF19L-4","1 Set of 8 Graphics in Frames",550,"Sealy",11,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"1 Set of 8 Graphics in Frames (SF19L-4)",01dec2019,327.25,,,"SF19L-4","1 Set of 8 Graphics in Frames",519.44444,"Sealy",12,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"1 Set of 8 Graphics in Frames (SF19L-4)",01jan2020,327.25,,,"SF19L-4","1 Set of 8 Graphics in Frames",519.44444,"Sealy",1,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"1 Set of 8 Graphics in Frames (SF19L-4)",01feb2020,327.25,,,"SF19L-4","1 Set of 8 Graphics in Frames",519.44444,"sealy",2,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"1 Set of 8 Graphics in Frames (SF19L-4)",01mar2020,308,,,"SF19L-4","1 Set of 8 Graphics in Frames",488.88889,"sealy",3,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"1 Set of 8 Graphics in Frames (SF19L-4)",01apr2020,308,,,"SF19L-4","1 Set of 8 Graphics in Frames",488.88889,"sealy",4,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"1 Set of 8 Graphics in Frames (SF19L-4)",01may2020,308.48,,,"SF19L-4","1 Set of 8 Graphics in Frames",489.6,"Sealy",5,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"1 Set of 8 Graphics in Frames (SF19L-4)",01jun2020,308.48,,,"SF19L-4","1 Set of 8 Graphics in Frames",489.6,"Sealy",6,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"1 Set of 8 Graphics in Frames (SF19L-4)",01jul2020,289.2,,,"SF19L-4","1 Set of 8 Graphics in Frames",459,"Sealy",7,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"1 Set of 8 Graphics in Frames (SF19L-4)",01aug2020,289.2,,,"SF19L-4","1 Set of 8 Graphics in Frames",459,"sealy",8,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"1 Set of 8 Graphics in Frames (SF19L-4)",01sep2020,289.2,,,"SF19L-4","1 Set of 8 Graphics in Frames",459,"Sealy",9,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"1 Set of 8 Graphics in Frames (SF19L-4)",01oct2020,269.92,,,"SF19L-4","1 Set of 8 Graphics in Frames",428.4,"sealy",10,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"1 Set of 8 Graphics in Frames (SF19L-4)",01nov2020,250.64,,,"SF19L-4","1 Set of 8 Graphics in Frames",397.8,"Sealy",11,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"1 Set of 8 Graphics in Frames (SF19L-4)",01dec2020,231.36,,,"SF19L-4","1 Set of 8 Graphics in Frames",367.2,"Sealy",12,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"1 Set of 8 Graphics in Frames (SF19L-4)",01jan2021,231.36,,,"SF19L-4","1 Set of 8 Graphics in Frames",367.2,"Sealy",1,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"1 Set of 8 Graphics in Frames (SF19L-4)",01feb2021,212.08,,,"SF19L-4","1 Set of 8 Graphics in Frames",336.6,"Sealy",2,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"1 Set of 8 Graphics in Frames (SF19L-4)",01mar2021,192.8,,,"SF19L-4","1 Set of 8 Graphics in Frames",306,"Sealy",3,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"1 Set of 8 Graphics in Frames (SF19L-4)",01apr2021,173.52,,,"SF19L-4","1 Set of 8 Graphics in Frames",275.4,"sealy",4,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"1 Set of 8 Graphics in Frames (SF19L-4)",01may2021,134.96,,,"SF19L-4","1 Set of 8 Graphics in Frames",214.2,"sealy",5,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"1 Set of 8 Graphics in Frames (SF19L-4)",01jun2021,96.4,,,"SF19L-4","1 Set of 8 Graphics in Frames",153,"sealy",6,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"1 Set of 8 Graphics in Frames (SF19L-4)",01jul2021,57.84,,,"SF19L-4","1 Set of 8 Graphics in Frames",91.8,"sealy",7,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"1 Set of 8 Graphics in Frames (SF19L-4)",01aug2021,38.56,,,"SF19L-4","1 Set of 8 Graphics in Frames",61.2,"Sealy",8,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"1 Set of 8 Graphics in Frames (SF19L-4)",01sep2021,38.56,,,"SF19L-4","1 Set of 8 Graphics in Frames",61.2,"Sealy",9,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"1 Set of 8 Graphics in Frames (SF19L-4)",01oct2021,19.28,,,"SF19L-4","1 Set of 8 Graphics in Frames",30.6,"Sealy",10,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"1 Set of 8 Graphics in Frames (SF19L-4)",01nov2021,19.28,,,"SF19L-4","1 Set of 8 Graphics in Frames",30.6,"Sealy",11,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"1 Set of 8 Graphics in Frames (SF19L-4)",01dec2021,19.28,,,"SF19L-4","1 Set of 8 Graphics in Frames",30.6,"Sealy",12,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"1 Set of 8 Graphics in Frames (SF19L-4)",01jan2022,19.28,,,"SF19L-4","1 Set of 8 Graphics in Frames",30.6,"Sealy",1,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"1 Set of 8 Graphics in Frames (SF19L-4)",01feb2022,19.28,,,"SF19L-4","1 Set of 8 Graphics in Frames",30.6,"Sealy",2,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"1 Set of 8 Graphics in Frames (SF19L-4)",01mar2022,19.28,,,"SF19L-4","1 Set of 8 Graphics in Frames",30.6,"Sealy",3,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"1 Set of 8 Graphics in Frames (SF19L-4)",01apr2022,19.28,,,"SF19L-4","1 Set of 8 Graphics in Frames",30.6,"Sealy",4,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"1 Set of 8 Graphics in Frames (SF19L-4)",01may2022,19.28,,,"SF19L-4","1 Set of 8 Graphics in Frames",30.6,"Sealy",5,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"1 Set of 8 Graphics in Frames (SF19L-4)",01jun2022,19.28,,,"SF19L-4","1 Set of 8 Graphics in Frames",30.6,"Sealy",6,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"1 Set of 8 Graphics in Frames (SF19L-4)",01jul2022,19.28,,,"SF19L-4","1 Set of 8 Graphics in Frames",30.6,"Sealy",7,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"2016 S&F Headboard Queen (60" w x 54" h) (SAFHB3910Q)",01jan2019,1261.3125,,,"SAFHB3910Q","2016 S&F Headboard Queen (60" w x 54" h)",2002.0833,"Sealy",1,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2016 S&F Headboard Queen (60" w x 54" h) (SAFHB3910Q)",01feb2019,622.2475,,,"SAFHB3910Q","2016 S&F Headboard Queen (60" w x 54" h)",987.69444,"Sealy",2,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2016 S&F Headboard Queen (60" w x 54" h) (SAFHB3910Q)",01mar2019,538.16,,,"SAFHB3910Q","2016 S&F Headboard Queen (60" w x 54" h)",854.22222,"sealy",3,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2016 S&F Headboard Queen (60" w x 54" h) (SAFHB3910Q)",01apr2019,487.7075,,,"SAFHB3910Q","2016 S&F Headboard Queen (60" w x 54" h)",774.13889,"sealy",4,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2016 S&F Headboard Queen (60" w x 54" h) (SAFHB3910Q)",01may2019,16.8175,,,"SAFHB3910Q","2016 S&F Headboard Queen (60" w x 54" h)",26.694444,"sealy",5,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2017 Amplify FX-3 Fabric Panels (These are for the Double Sided Fixture) (TPA41103)",01jan2019,20.16,,,"TPA41103","2017 Amplify FX-3 Fabric Panels (These are for the Double Sided Fixture)",32,"Tempur",1,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2017 Amplify FX-3 Fabric Panels (These are for the Double Sided Fixture) (TPA41103)",01feb2019,20.16,,,"TPA41103","2017 Amplify FX-3 Fabric Panels (These are for the Double Sided Fixture)",32,"Tempur",2,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2017 Amplify FX-3 Fabric Panels (These are for the Double Sided Fixture) (TPA41103)",01mar2019,20.16,,,"TPA41103","2017 Amplify FX-3 Fabric Panels (These are for the Double Sided Fixture)",32,"Tempur",3,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2017 Amplify FX-3 Fabric Panels (These are for the Double Sided Fixture) (TPA41103)",01apr2019,20.16,,,"TPA41103","2017 Amplify FX-3 Fabric Panels (These are for the Double Sided Fixture)",32,"Tempur",4,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2017 Amplify FX-3 Fabric Panels (These are for the Double Sided Fixture) (TPA41103)",01may2019,20.16,,,"TPA41103","2017 Amplify FX-3 Fabric Panels (These are for the Double Sided Fixture)",32,"Tempur",5,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2017 Amplify Lite Acrylic Foldover Piece (TPA21606)",22feb2022,,50,722,"TPA21606","2017 Amplify Lite Acrylic Foldover Piece",,"",,,14.44,50,722,,,,,,,,,,,,,,,,,,,,,50,722
"2017 Amplify Lite Frame Only (TPA21605)",01jan2019,44.1875,,,"TPA21605","2017 Amplify Lite Frame Only",70.138889,"Tempur",1,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2017 Amplify Lite Frame Only (TPA21605)",01feb2019,35.35,,,"TPA21605","2017 Amplify Lite Frame Only",56.111111,"Tempur",2,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2017 Amplify Lite Frame Only (TPA21605)",01mar2019,16.8,,,"TPA21605","2017 Amplify Lite Frame Only",26.666667,"Tempur",3,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2017 Amplify Lite Frame Only (TPA21605)",01apr2019,8.4,,,"TPA21605","2017 Amplify Lite Frame Only",13.333333,"Tempur",4,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk)  (TPA21601)",01jan2019,117.6,,,"TPA21601","2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk) ",186.66667,"Tempur",1,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk)  (TPA21601)",01feb2019,102.9,,,"TPA21601","2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk) ",163.33333,"Tempur",2,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk)  (TPA21601)",01mar2019,58.8,,,"TPA21601","2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk) ",93.333333,"Tempur",3,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk)  (TPA21601)",01apr2019,44.1,,,"TPA21601","2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk) ",70,"Tempur",4,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk)  (TPA21601)",01may2019,29.4,,,"TPA21601","2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk) ",46.666667,"Tempur",5,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk)  (TPA21601)",01jun2019,29.4,,,"TPA21601","2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk) ",46.666667,"Tempur",6,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk)  (TPA21601)",01jul2019,29.4,,,"TPA21601","2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk) ",46.666667,"Tempur",7,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk)  (TPA21601)",01aug2019,29.4,,,"TPA21601","2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk) ",46.666667,"Tempur",8,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk)  (TPA21601)",01sep2019,29.4,,,"TPA21601","2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk) ",46.666667,"Tempur",9,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk)  (TPA21601)",01oct2019,29.4,,,"TPA21601","2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk) ",46.666667,"Tempur",10,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk)  (TPA21601)",01nov2019,29.4,,,"TPA21601","2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk) ",46.666667,"Tempur",11,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk)  (TPA21601)",01dec2019,29.4,,,"TPA21601","2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk) ",46.666667,"Tempur",12,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk)  (TPA21601)",01jan2020,29.4,,,"TPA21601","2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk) ",46.666667,"Tempur",1,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk)  (TPA21601)",01feb2020,29.4,,,"TPA21601","2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk) ",46.666667,"Tempur",2,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk)  (TPA21601)",01mar2020,29.4,,,"TPA21601","2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk) ",46.666667,"Tempur",3,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk)  (TPA21601)",01apr2020,29.4,,,"TPA21601","2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk) ",46.666667,"Tempur",4,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk)  (TPA21601)",01may2020,29.36,,,"TPA21601","2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk) ",46.6,"Tempur",5,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk)  (TPA21601)",01jun2020,29.36,,,"TPA21601","2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk) ",46.6,"Tempur",6,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk)  (TPA21601)",01jul2020,29.36,,,"TPA21601","2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk) ",46.6,"Tempur",7,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk)  (TPA21601)",01aug2020,29.36,,,"TPA21601","2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk) ",46.6,"Tempur",8,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk)  (TPA21601)",01sep2020,29.36,,,"TPA21601","2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk) ",46.6,"Tempur",9,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk)  (TPA21601)",01oct2020,29.36,,,"TPA21601","2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk) ",46.6,"Tempur",10,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk)  (TPA21601)",01nov2020,29.36,,,"TPA21601","2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk) ",46.6,"Tempur",11,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk)  (TPA21601)",01dec2020,29.36,,,"TPA21601","2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk) ",46.6,"Tempur",12,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk)  (TPA21601)",01jan2021,29.36,,,"TPA21601","2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk) ",46.6,"Tempur",1,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk)  (TPA21601)",01feb2021,29.36,,,"TPA21601","2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk) ",46.6,"Tempur",2,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk)  (TPA21601)",01mar2021,29.36,,,"TPA21601","2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk) ",46.6,"Tempur",3,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk)  (TPA21601)",01apr2021,29.36,,,"TPA21601","2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk) ",46.6,"Tempur",4,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk)  (TPA21601)",01may2021,29.36,,,"TPA21601","2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk) ",46.6,"Tempur",5,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk)  (TPA21601)",01jun2021,29.36,,,"TPA21601","2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk) ",46.6,"Tempur",6,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk)  (TPA21601)",01jul2021,29.36,,,"TPA21601","2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk) ",46.6,"Tempur",7,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk)  (TPA21601)",01aug2021,29.36,,,"TPA21601","2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk) ",46.6,"Tempur",8,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk)  (TPA21601)",01sep2021,29.36,,,"TPA21601","2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk) ",46.6,"Tempur",9,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk)  (TPA21601)",01oct2021,29.36,,,"TPA21601","2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk) ",46.6,"Tempur",10,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk)  (TPA21601)",01nov2021,29.36,,,"TPA21601","2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk) ",46.6,"Tempur",11,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk)  (TPA21601)",01dec2021,29.36,,,"TPA21601","2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk) ",46.6,"Tempur",12,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk)  (TPA21601)",01jan2022,29.36,,,"TPA21601","2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk) ",46.6,"Tempur",1,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk)  (TPA21601)",01feb2022,29.36,,,"TPA21601","2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk) ",46.6,"Tempur",2,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk)  (TPA21601)",01mar2022,29.36,,,"TPA21601","2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk) ",46.6,"Tempur",3,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk)  (TPA21601)",01may2022,29.36,,,"TPA21601","2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk) ",46.6,"Tempur",5,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk)  (TPA21601)",01jun2022,29.36,,,"TPA21601","2017 Amplify Lite Kit 1 (3 Biggie Freestanding Graphic Frame, 4 Frames/Graphics, 1 iPad Kiosk) ",46.6,"Tempur",6,2022,,,,,,,,,,,,,,,,,,,,,,,,,
